# Synthetic poker hand history data for Table 1
# Format: timestamp|table_id|player_id|action|amount|pot
# 6 players: P1, P2, P3, P4, P5, P6
# Includes normal betting patterns and anomalous synchronized bets (hands 15, 16, 17)

# Hand 1 - Normal play
1697500000.0|1|P1|bet|10.0|10.0
1697500001.0|1|P2|call|10.0|20.0
1697500002.0|1|P3|fold|0.0|20.0
1697500003.0|1|P4|call|10.0|30.0
1697500004.0|1|P5|fold|0.0|30.0
1697500005.0|1|P6|raise|20.0|50.0
1697500006.0|1|P1|call|10.0|60.0
1697500007.0|1|P2|fold|0.0|60.0
1697500008.0|1|P4|call|10.0|70.0

# Hand 2 - Normal play
1697500020.0|1|P2|bet|15.0|15.0
1697500021.0|1|P3|call|15.0|30.0
1697500022.0|1|P4|fold|0.0|30.0
1697500023.0|1|P5|raise|30.0|60.0
1697500024.0|1|P6|fold|0.0|60.0
1697500025.0|1|P1|fold|0.0|60.0
1697500026.0|1|P2|call|15.0|75.0
1697500027.0|1|P3|fold|0.0|75.0

# Hand 3 - Normal play
1697500040.0|1|P3|bet|12.0|12.0
1697500041.0|1|P4|call|12.0|24.0
1697500042.0|1|P5|call|12.0|36.0
1697500043.0|1|P6|fold|0.0|36.0
1697500044.0|1|P1|raise|25.0|61.0
1697500045.0|1|P2|fold|0.0|61.0
1697500046.0|1|P3|call|13.0|74.0
1697500047.0|1|P4|fold|0.0|74.0
1697500048.0|1|P5|fold|0.0|74.0

# Hand 4 - Normal play
1697500060.0|1|P4|bet|20.0|20.0
1697500061.0|1|P5|fold|0.0|20.0
1697500062.0|1|P6|call|20.0|40.0
1697500063.0|1|P1|call|20.0|60.0
1697500064.0|1|P2|raise|40.0|100.0
1697500065.0|1|P3|fold|0.0|100.0
1697500066.0|1|P4|fold|0.0|100.0
1697500067.0|1|P6|call|20.0|120.0
1697500068.0|1|P1|fold|0.0|120.0

# Hand 5 - Normal play
1697500080.0|1|P5|bet|18.0|18.0
1697500081.0|1|P6|call|18.0|36.0
1697500082.0|1|P1|fold|0.0|36.0
1697500083.0|1|P2|call|18.0|54.0
1697500084.0|1|P3|raise|35.0|89.0
1697500085.0|1|P4|fold|0.0|89.0
1697500086.0|1|P5|fold|0.0|89.0
1697500087.0|1|P6|fold|0.0|89.0
1697500088.0|1|P2|call|17.0|106.0

# Hand 6 - Normal play
1697500100.0|1|P6|bet|14.0|14.0
1697500101.0|1|P1|call|14.0|28.0
1697500102.0|1|P2|fold|0.0|28.0
1697500103.0|1|P3|call|14.0|42.0
1697500104.0|1|P4|raise|28.0|70.0
1697500105.0|1|P5|fold|0.0|70.0
1697500106.0|1|P6|fold|0.0|70.0
1697500107.0|1|P1|call|14.0|84.0
1697500108.0|1|P3|fold|0.0|84.0

# Hand 7 - Normal play
1697500120.0|1|P1|bet|16.0|16.0
1697500121.0|1|P2|call|16.0|32.0
1697500122.0|1|P3|fold|0.0|32.0
1697500123.0|1|P4|call|16.0|48.0
1697500124.0|1|P5|fold|0.0|48.0
1697500125.0|1|P6|call|16.0|64.0

# Hand 8 - Normal play
1697500140.0|1|P2|bet|22.0|22.0
1697500141.0|1|P3|fold|0.0|22.0
1697500142.0|1|P4|call|22.0|44.0
1697500143.0|1|P5|raise|45.0|89.0
1697500144.0|1|P6|fold|0.0|89.0
1697500145.0|1|P1|fold|0.0|89.0
1697500146.0|1|P2|fold|0.0|89.0
1697500147.0|1|P4|call|23.0|112.0

# Hand 9 - Normal play
1697500160.0|1|P3|bet|11.0|11.0
1697500161.0|1|P4|call|11.0|22.0
1697500162.0|1|P5|call|11.0|33.0
1697500163.0|1|P6|fold|0.0|33.0
1697500164.0|1|P1|raise|25.0|58.0
1697500165.0|1|P2|fold|0.0|58.0
1697500166.0|1|P3|fold|0.0|58.0
1697500167.0|1|P4|call|14.0|72.0
1697500168.0|1|P5|fold|0.0|72.0

# Hand 10 - Normal play
1697500180.0|1|P4|bet|19.0|19.0
1697500181.0|1|P5|call|19.0|38.0
1697500182.0|1|P6|fold|0.0|38.0
1697500183.0|1|P1|call|19.0|57.0
1697500184.0|1|P2|raise|38.0|95.0
1697500185.0|1|P3|fold|0.0|95.0
1697500186.0|1|P4|fold|0.0|95.0
1697500187.0|1|P5|fold|0.0|95.0
1697500188.0|1|P1|call|19.0|114.0

# Hand 11 - Normal play
1697500200.0|1|P5|bet|17.0|17.0
1697500201.0|1|P6|call|17.0|34.0
1697500202.0|1|P1|fold|0.0|34.0
1697500203.0|1|P2|fold|0.0|34.0
1697500204.0|1|P3|call|17.0|51.0
1697500205.0|1|P4|raise|34.0|85.0
1697500206.0|1|P5|fold|0.0|85.0
1697500207.0|1|P6|call|17.0|102.0
1697500208.0|1|P3|fold|0.0|102.0

# Hand 12 - Normal play
1697500220.0|1|P6|bet|13.0|13.0
1697500221.0|1|P1|call|13.0|26.0
1697500222.0|1|P2|call|13.0|39.0
1697500223.0|1|P3|fold|0.0|39.0
1697500224.0|1|P4|fold|0.0|39.0
1697500225.0|1|P5|raise|26.0|65.0
1697500226.0|1|P6|fold|0.0|65.0
1697500227.0|1|P1|call|13.0|78.0
1697500228.0|1|P2|fold|0.0|78.0

# Hand 13 - Normal play
1697500240.0|1|P1|bet|21.0|21.0
1697500241.0|1|P2|fold|0.0|21.0
1697500242.0|1|P3|call|21.0|42.0
1697500243.0|1|P4|call|21.0|63.0
1697500244.0|1|P5|fold|0.0|63.0
1697500245.0|1|P6|raise|42.0|105.0
1697500246.0|1|P1|fold|0.0|105.0
1697500247.0|1|P3|fold|0.0|105.0
1697500248.0|1|P4|call|21.0|126.0

# Hand 14 - Normal play
1697500260.0|1|P2|bet|24.0|24.0
1697500261.0|1|P3|call|24.0|48.0
1697500262.0|1|P4|fold|0.0|48.0
1697500263.0|1|P5|call|24.0|72.0
1697500264.0|1|P6|fold|0.0|72.0
1697500265.0|1|P1|raise|48.0|120.0
1697500266.0|1|P2|fold|0.0|120.0
1697500267.0|1|P3|call|24.0|144.0
1697500268.0|1|P5|fold|0.0|144.0

# Hand 15 - ANOMALY: P1 and P3 synchronized betting (collusion pattern)
1697500280.0|1|P3|bet|50.0|50.0
1697500280.5|1|P1|raise|100.0|150.0
1697500281.0|1|P4|fold|0.0|150.0
1697500282.0|1|P5|fold|0.0|150.0
1697500283.0|1|P6|fold|0.0|150.0
1697500284.0|1|P2|fold|0.0|150.0
1697500284.5|1|P3|raise|100.0|250.0
1697500285.0|1|P1|call|50.0|300.0

# Hand 16 - ANOMALY: P2 and P4 synchronized betting (collusion pattern)
1697500300.0|1|P4|bet|55.0|55.0
1697500300.5|1|P2|raise|110.0|165.0
1697500301.0|1|P5|fold|0.0|165.0
1697500302.0|1|P6|fold|0.0|165.0
1697500303.0|1|P1|fold|0.0|165.0
1697500304.0|1|P3|fold|0.0|165.0
1697500304.5|1|P4|raise|110.0|275.0
1697500305.0|1|P2|call|55.0|330.0

# Hand 17 - ANOMALY: P1 and P3 synchronized again (repeated pattern)
1697500320.0|1|P1|bet|60.0|60.0
1697500320.5|1|P3|raise|120.0|180.0
1697500321.0|1|P4|fold|0.0|180.0
1697500322.0|1|P5|fold|0.0|180.0
1697500323.0|1|P6|fold|0.0|180.0
1697500324.0|1|P2|fold|0.0|180.0
1697500324.5|1|P1|raise|120.0|300.0
1697500325.0|1|P3|call|60.0|360.0

# Hand 18 - Back to normal play
1697500340.0|1|P5|bet|15.0|15.0
1697500341.0|1|P6|call|15.0|30.0
1697500342.0|1|P1|fold|0.0|30.0
1697500343.0|1|P2|call|15.0|45.0
1697500344.0|1|P3|fold|0.0|45.0
1697500345.0|1|P4|raise|30.0|75.0
1697500346.0|1|P5|fold|0.0|75.0
1697500347.0|1|P6|call|15.0|90.0
1697500348.0|1|P2|fold|0.0|90.0

# Hand 19 - Normal play
1697500360.0|1|P6|bet|18.0|18.0
1697500361.0|1|P1|call|18.0|36.0
1697500362.0|1|P2|fold|0.0|36.0
1697500363.0|1|P3|call|18.0|54.0
1697500364.0|1|P4|fold|0.0|54.0
1697500365.0|1|P5|raise|36.0|90.0
1697500366.0|1|P6|fold|0.0|90.0
1697500367.0|1|P1|fold|0.0|90.0
1697500368.0|1|P3|call|18.0|108.0

# Hand 20 - Normal play
1697500380.0|1|P1|bet|20.0|20.0
1697500381.0|1|P2|call|20.0|40.0
1697500382.0|1|P3|fold|0.0|40.0
1697500383.0|1|P4|call|20.0|60.0
1697500384.0|1|P5|fold|0.0|60.0
1697500385.0|1|P6|raise|40.0|100.0
1697500386.0|1|P1|fold|0.0|100.0
1697500387.0|1|P2|call|20.0|120.0
1697500388.0|1|P4|fold|0.0|120.0

