# Synthetic poker hand history data for Table 3
# Format: timestamp|table_id|player_id|action|amount|pot
# 6 players: P1, P2, P3, P4, P5, P6
# Includes normal betting patterns and anomalous synchronized bets (hands 7, 12, 18)

# Hand 1 - Normal play
1697520000.0|3|P5|bet|15.0|15.0
1697520001.0|3|P6|call|15.0|30.0
1697520002.0|3|P1|call|15.0|45.0
1697520003.0|3|P2|call|15.0|60.0
1697520004.0|3|P2|raise|30.0|90.0
1697520005.0|3|P3|call|15.0|105.0
1697520006.0|3|P3|raise|30.0|135.0
1697520007.0|3|P4|call|15.0|150.0

# Hand 2 - Normal play
1697520020.0|3|P6|bet|24.0|24.0
1697520021.0|3|P1|call|24.0|48.0
1697520022.0|3|P2|call|24.0|72.0
1697520023.0|3|P2|raise|48.0|120.0
1697520024.0|3|P3|fold|0.0|120.0
1697520025.0|3|P4|call|24.0|144.0
1697520026.0|3|P4|raise|48.0|192.0
1697520027.0|3|P5|call|24.0|216.0
1697520028.0|3|P5|raise|48.0|264.0

# Hand 3 - Normal play
1697520041.0|3|P1|bet|11.0|11.0
1697520042.0|3|P2|call|11.0|22.0
1697520043.0|3|P3|call|11.0|33.0
1697520044.0|3|P4|call|11.0|44.0
1697520045.0|3|P4|raise|22.0|66.0
1697520046.0|3|P5|call|11.0|77.0
1697520047.0|3|P5|raise|22.0|99.0
1697520048.0|3|P6|call|11.0|110.0

# Hand 4 - Normal play
1697520061.0|3|P2|bet|17.0|17.0
1697520062.0|3|P3|fold|0.0|17.0
1697520063.0|3|P4|fold|0.0|17.0
1697520064.0|3|P5|call|17.0|34.0
1697520065.0|3|P6|call|17.0|51.0
1697520066.0|3|P1|call|17.0|68.0

# Hand 5 - Normal play
1697520079.0|3|P3|bet|16.0|16.0
1697520080.0|3|P4|fold|0.0|16.0
1697520081.0|3|P5|call|16.0|32.0
1697520082.0|3|P6|fold|0.0|32.0
1697520083.0|3|P1|fold|0.0|32.0
1697520084.0|3|P2|call|16.0|48.0
1697520085.0|3|P2|raise|32.0|80.0

# Hand 6 - Normal play
1697520098.0|3|P4|bet|18.0|18.0
1697520099.0|3|P5|fold|0.0|18.0
1697520100.0|3|P6|call|18.0|36.0
1697520101.0|3|P6|raise|36.0|72.0
1697520102.0|3|P1|fold|0.0|72.0
1697520103.0|3|P2|call|18.0|90.0
1697520104.0|3|P3|fold|0.0|90.0

# Hand 7 - ANOMALY: P1 and P4 synchronized betting (collusion pattern)
1697520117.0|3|P1|bet|58.0|58.0
1697520117.5|3|P4|raise|116.0|174.0
1697520118.5|3|P2|fold|0.0|174.0
1697520119.5|3|P3|fold|0.0|174.0
1697520120.5|3|P5|fold|0.0|174.0
1697520121.5|3|P6|fold|0.0|174.0
1697520122.0|3|P1|raise|116.0|290.0
1697520122.5|3|P4|call|58.0|348.0

# Hand 8 - Normal play
1697520134.5|3|P6|bet|19.0|19.0
1697520135.5|3|P1|call|19.0|38.0
1697520136.5|3|P2|fold|0.0|38.0
1697520137.5|3|P3|fold|0.0|38.0
1697520138.5|3|P4|call|19.0|57.0
1697520139.5|3|P5|call|19.0|76.0
1697520140.5|3|P5|raise|38.0|114.0

# Hand 9 - Normal play
1697520153.5|3|P1|bet|20.0|20.0
1697520154.5|3|P2|call|20.0|40.0
1697520155.5|3|P3|call|20.0|60.0
1697520156.5|3|P4|call|20.0|80.0
1697520157.5|3|P5|fold|0.0|80.0
1697520158.5|3|P6|fold|0.0|80.0

# Hand 10 - Normal play
1697520171.5|3|P2|bet|14.0|14.0
1697520172.5|3|P3|call|14.0|28.0
1697520173.5|3|P3|raise|28.0|56.0
1697520174.5|3|P4|call|14.0|70.0
1697520175.5|3|P5|call|14.0|84.0
1697520176.5|3|P6|call|14.0|98.0
1697520177.5|3|P1|fold|0.0|98.0

# Hand 11 - Normal play
1697520190.5|3|P3|bet|12.0|12.0
1697520191.5|3|P4|call|12.0|24.0
1697520192.5|3|P5|call|12.0|36.0
1697520193.5|3|P6|fold|0.0|36.0
1697520194.5|3|P1|call|12.0|48.0
1697520195.5|3|P2|call|12.0|60.0

# Hand 12 - ANOMALY: P2 and P6 synchronized betting (collusion pattern)
1697520208.5|3|P2|bet|62.0|62.0
1697520209.0|3|P6|raise|124.0|186.0
1697520210.5|3|P1|fold|0.0|186.0
1697520211.5|3|P3|fold|0.0|186.0
1697520212.5|3|P4|fold|0.0|186.0
1697520213.5|3|P5|fold|0.0|186.0
1697520214.0|3|P2|raise|124.0|310.0
1697520214.5|3|P6|call|62.0|372.0

# Hand 13 - Normal play
1697520226.5|3|P5|bet|15.0|15.0
1697520227.5|3|P6|call|15.0|30.0
1697520228.5|3|P1|call|15.0|45.0
1697520229.5|3|P2|fold|0.0|45.0
1697520230.5|3|P3|call|15.0|60.0
1697520231.5|3|P4|call|15.0|75.0

# Hand 14 - Normal play
1697520244.5|3|P6|bet|16.0|16.0
1697520245.5|3|P1|call|16.0|32.0
1697520246.5|3|P2|fold|0.0|32.0
1697520247.5|3|P3|call|16.0|48.0
1697520248.5|3|P4|fold|0.0|48.0
1697520249.5|3|P5|call|16.0|64.0

# Hand 15 - Normal play
1697520262.5|3|P1|bet|24.0|24.0
1697520263.5|3|P2|call|24.0|48.0
