# Synthetic poker hand history data for Table 4
# Format: timestamp|table_id|player_id|action|amount|pot
# 6 players: P1, P2, P3, P4, P5, P6
# Includes normal betting patterns and anomalous synchronized bets (hands 5, 9, 15)

# Hand 1 - Normal play
1697530000.0|4|P6|bet|12.0|12.0
1697530001.0|4|P1|call|12.0|24.0
1697530002.0|4|P1|raise|24.0|48.0
1697530003.0|4|P2|fold|0.0|48.0
1697530004.0|4|P3|fold|0.0|48.0
1697530005.0|4|P4|fold|0.0|48.0
1697530006.0|4|P5|call|12.0|60.0
1697530007.0|4|P5|raise|24.0|84.0

# Hand 2 - Normal play
1697530020.0|4|P1|bet|23.0|23.0
1697530021.0|4|P2|call|23.0|46.0
1697530022.0|4|P3|call|23.0|69.0
1697530023.0|4|P4|fold|0.0|69.0
1697530024.0|4|P5|call|23.0|92.0
1697530025.0|4|P6|call|23.0|115.0

# Hand 3 - Normal play
1697530038.0|4|P2|bet|22.0|22.0
1697530039.0|4|P3|call|22.0|44.0
1697530040.0|4|P4|call|22.0|66.0
1697530041.0|4|P5|call|22.0|88.0
1697530042.0|4|P6|fold|0.0|88.0
1697530043.0|4|P1|call|22.0|110.0

# Hand 4 - Normal play
1697530056.0|4|P3|bet|19.0|19.0
1697530057.0|4|P4|call|19.0|38.0
1697530058.0|4|P5|call|19.0|57.0
1697530059.0|4|P6|fold|0.0|57.0
1697530060.0|4|P1|call|19.0|76.0
1697530061.0|4|P2|call|19.0|95.0

# Hand 5 - ANOMALY: P2 and P3 synchronized betting (collusion pattern)
1697530074.0|4|P2|bet|60.0|60.0
1697530074.5|4|P3|raise|120.0|180.0
1697530075.5|4|P1|fold|0.0|180.0
1697530076.5|4|P4|fold|0.0|180.0
1697530077.5|4|P5|fold|0.0|180.0
1697530078.5|4|P6|fold|0.0|180.0
1697530079.0|4|P2|raise|120.0|300.0
1697530079.5|4|P3|call|60.0|360.0

# Hand 6 - Normal play
1697530091.5|4|P5|bet|13.0|13.0
